"","V1"
"inaug_HerbertHoover_1_50",4
"inaug_HerbertHoover_1_51",4
"inaug_HerbertHoover_1_52",4
"inaug_HerbertHoover_1_53",4
"inaug_HerbertHoover_1_54",4
"inaug_HerbertHoover_1_55",4
"inaug_HerbertHoover_1_56",10
"inaug_HerbertHoover_1_57",4
"inaug_HerbertHoover_1_58",11
"inaug_HerbertHoover_1_59",15
"inaug_HerbertHoover_1_60",15
"inaug_HerbertHoover_1_61",15
"inaug_HerbertHoover_1_62",15
"inaug_HerbertHoover_1_63",15
"inaug_HerbertHoover_1_64",15
"inaug_HerbertHoover_1_65",4
"inaug_HerbertHoover_1_66",4
"inaug_HerbertHoover_1_67",4
"inaug_HerbertHoover_1_68",4
"inaug_HerbertHoover_1_69",15
"inaug_HerbertHoover_1_70",11
"inaug_HerbertHoover_1_71",11
"inaug_HerbertHoover_1_72",3
"inaug_HerbertHoover_1_73",14
"inaug_HerbertHoover_1_74",15
"inaug_HerbertHoover_1_75",14
"inaug_HerbertHoover_1_76",15
"inaug_HerbertHoover_1_77",8
"inaug_HerbertHoover_1_78",11
"inaug_HerbertHoover_1_79",14
"inaug_HerbertHoover_1_80",14
"inaug_HerbertHoover_1_81",10
"inaug_HerbertHoover_1_82",3
"inaug_HerbertHoover_1_83",6
"inaug_HerbertHoover_1_84",6
"inaug_HerbertHoover_1_85",10
"inaug_HerbertHoover_1_86",10
"inaug_HerbertHoover_1_87",10
"inaug_HerbertHoover_1_88",10
"inaug_HerbertHoover_1_89",10
"inaug_HerbertHoover_1_90",14
"inaug_HerbertHoover_1_91",14
"inaug_HerbertHoover_1_92",3
"inaug_HerbertHoover_1_93",3
"inaug_HerbertHoover_1_94",3
"inaug_HerbertHoover_1_95",3
"inaug_HerbertHoover_1_96",3
"inaug_HerbertHoover_1_97",3
"inaug_HerbertHoover_1_98",11
"inaug_HerbertHoover_1_99",11
"inaug_HerbertHoover_1_100",12
"inaug_HerbertHoover_1_101",12
"inaug_HerbertHoover_1_102",12
"inaug_HerbertHoover_1_103",3
"inaug_HerbertHoover_1_104",3
"inaug_HerbertHoover_1_105",3
"inaug_HerbertHoover_1_106",3
"inaug_HerbertHoover_1_107",3
"inaug_HerbertHoover_1_108",3
"inaug_HerbertHoover_1_109",3
"inaug_HerbertHoover_1_110",11
"inaug_HerbertHoover_1_111",11
"inaug_HerbertHoover_1_112",11
"inaug_HerbertHoover_1_113",11
"inaug_HerbertHoover_1_114",11
"inaug_HerbertHoover_1_115",11
"inaug_HerbertHoover_1_116",11
"inaug_HerbertHoover_1_117",11
"inaug_HerbertHoover_1_118",11
